Rule_ID;Old_Type;New_Type;File;Line;Description;Code_Context
R3;False_Negative;True_Negative;./files/EvalID_71/transforms.py;116;Missed detection (in ground truth but not detected);"108:         :param samples: Sample arrays
109:         :param labels: Label arrays
110:         :param mean: Mean (unused)
111:         :param stdev:  Std (unused)
112:         :return: Cropped samples and labels
113:         """"""
114:         shape = samples.get_shape()
115:         min_ = tf.constant(self.margins, dtype=tf.float32)
116:         max_ = tf.constant([shape[0].value - self.shape[0] - self.margins[0],
117:                             shape[1].value - self.shape[1] - self.margins[1],
118:                             shape[2].value - self.shape[2] - self.margins[2]],
119:                            dtype=tf.float32)
120:         center = tf.random_uniform((len(self.shape),), minval=min_, maxval=max_)
121:         center = tf.cast(center, dtype=tf.int32)
122:         samples = samples[center[0]:center[0] + self.shape[0],
123:                           center[1]:center[1] + self.shape[1],
124:                           center[2]:center[2] + self.shape[2]]"
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;119;Missed detection (in ground truth but not detected);"111:         tf.concat([
112:             tf.abs(distribution.sample([number_of_blues, 2], seed=132)),
113:             255 - tf.abs(distribution.sample([number_of_blues, 1], seed=153))
114:         ], axis=1),
115:         0, 255)
116: 
117:     # Assign each color a vector of 3 booleans based on its true label.
118:     labels = tf.concat([
119:         tf.tile(tf.constant([[True, False, False]]), (number_of_reds, 1)),
120:         tf.tile(tf.constant([[False, True, False]]), (number_of_greens, 1)),
121:         tf.tile(tf.constant([[False, False, True]]), (number_of_blues, 1)),
122:     ], axis=0)
123: 
124:     # We introduce 3 normal distributions. They are used to predict whether a
125:     # color falls under a certain class (based on distances from corners of the
126:     # color triangle). The distributions vary per color. We have the distributions
127:     # narrow over time."
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;120;Missed detection (in ground truth but not detected);"112:             tf.abs(distribution.sample([number_of_blues, 2], seed=132)),
113:             255 - tf.abs(distribution.sample([number_of_blues, 1], seed=153))
114:         ], axis=1),
115:         0, 255)
116: 
117:     # Assign each color a vector of 3 booleans based on its true label.
118:     labels = tf.concat([
119:         tf.tile(tf.constant([[True, False, False]]), (number_of_reds, 1)),
120:         tf.tile(tf.constant([[False, True, False]]), (number_of_greens, 1)),
121:         tf.tile(tf.constant([[False, False, True]]), (number_of_blues, 1)),
122:     ], axis=0)
123: 
124:     # We introduce 3 normal distributions. They are used to predict whether a
125:     # color falls under a certain class (based on distances from corners of the
126:     # color triangle). The distributions vary per color. We have the distributions
127:     # narrow over time.
128:     initial_standard_deviations = [v + FLAGS.steps for v in (158, 200, 242)]"
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;121;Missed detection (in ground truth but not detected);"113:             255 - tf.abs(distribution.sample([number_of_blues, 1], seed=153))
114:         ], axis=1),
115:         0, 255)
116: 
117:     # Assign each color a vector of 3 booleans based on its true label.
118:     labels = tf.concat([
119:         tf.tile(tf.constant([[True, False, False]]), (number_of_reds, 1)),
120:         tf.tile(tf.constant([[False, True, False]]), (number_of_greens, 1)),
121:         tf.tile(tf.constant([[False, False, True]]), (number_of_blues, 1)),
122:     ], axis=0)
123: 
124:     # We introduce 3 normal distributions. They are used to predict whether a
125:     # color falls under a certain class (based on distances from corners of the
126:     # color triangle). The distributions vary per color. We have the distributions
127:     # narrow over time.
128:     initial_standard_deviations = [v + FLAGS.steps for v in (158, 200, 242)]
129:     iteration = tf.compat.v1.placeholder(tf.int32, shape=[])"
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;151;Missed detection (in ground truth but not detected);"143:             initial_standard_deviations[2] - iteration,
144:             dtype=tf.float32))
145: 
146:     # Make predictions (assign 3 probabilities to each color based on each color's
147:     # distance to each of the 3 corners). We seek double the area in the right
148:     # tail of the normal distribution.
149:     examples = tf.concat([true_reds, true_greens, true_blues], axis=0)
150:     probabilities_colors_are_red = (1 - red_predictor.cdf(
151:         tf.norm(tensor=examples - tf.constant([255., 0, 0]), axis=1))) * 2
152:     probabilities_colors_are_green = (1 - green_predictor.cdf(
153:         tf.norm(tensor=examples - tf.constant([0, 255., 0]), axis=1))) * 2
154:     probabilities_colors_are_blue = (1 - blue_predictor.cdf(
155:         tf.norm(tensor=examples - tf.constant([0, 0, 255.]), axis=1))) * 2
156: 
157:     predictions = (
158:         probabilities_colors_are_red,
159:         probabilities_colors_are_green,"
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;153;Missed detection (in ground truth but not detected);"145: 
146:     # Make predictions (assign 3 probabilities to each color based on each color's
147:     # distance to each of the 3 corners). We seek double the area in the right
148:     # tail of the normal distribution.
149:     examples = tf.concat([true_reds, true_greens, true_blues], axis=0)
150:     probabilities_colors_are_red = (1 - red_predictor.cdf(
151:         tf.norm(tensor=examples - tf.constant([255., 0, 0]), axis=1))) * 2
152:     probabilities_colors_are_green = (1 - green_predictor.cdf(
153:         tf.norm(tensor=examples - tf.constant([0, 255., 0]), axis=1))) * 2
154:     probabilities_colors_are_blue = (1 - blue_predictor.cdf(
155:         tf.norm(tensor=examples - tf.constant([0, 0, 255.]), axis=1))) * 2
156: 
157:     predictions = (
158:         probabilities_colors_are_red,
159:         probabilities_colors_are_green,
160:         probabilities_colors_are_blue
161:     )"
R3;False_Negative;True_Negative;./files/EvalID_73/tensorboard_pr_curve.py;155;Missed detection (in ground truth but not detected);"147:     # distance to each of the 3 corners). We seek double the area in the right
148:     # tail of the normal distribution.
149:     examples = tf.concat([true_reds, true_greens, true_blues], axis=0)
150:     probabilities_colors_are_red = (1 - red_predictor.cdf(
151:         tf.norm(tensor=examples - tf.constant([255., 0, 0]), axis=1))) * 2
152:     probabilities_colors_are_green = (1 - green_predictor.cdf(
153:         tf.norm(tensor=examples - tf.constant([0, 255., 0]), axis=1))) * 2
154:     probabilities_colors_are_blue = (1 - blue_predictor.cdf(
155:         tf.norm(tensor=examples - tf.constant([0, 0, 255.]), axis=1))) * 2
156: 
157:     predictions = (
158:         probabilities_colors_are_red,
159:         probabilities_colors_are_green,
160:         probabilities_colors_are_blue
161:     )
162: 
163:     # This is the crucial piece. We write data required for generating PR curves."
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;54;Missed detection (in ground truth but not detected);"46:     [HEIGHT, WIDTH, 1] the z depth.
47:   """"""
48:   shape = p_world.shape.as_list()
49:   height, width = shape[0], shape[1]
50:   p_world_homogeneous = tf.concat([p_world, tf.ones([height, width, 1])], -1)
51:   p_camera = tf.squeeze(
52:       tf.matmul(pose_w2c[tf.newaxis, tf.newaxis, :],
53:                 tf.expand_dims(p_world_homogeneous, -1)), -1)
54:   p_camera = p_camera*tf.constant([1., 1., -1.], shape=[1, 1, 3])
55:   p_image = tf.squeeze(tf.matmul(intrinsics[tf.newaxis, tf.newaxis, :],
56:                                  tf.expand_dims(p_camera, -1)), -1)
57:   z = p_image[:, :, -1:]
58:   return tf.math.divide_no_nan(p_image[:, :, :2], z), z
59: 
60: 
61: def image_to_world_projection(depth, intrinsics, pose_c2w):
62:   """"""Project points on the image to the world frame."
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;85;Missed detection (in ground truth but not detected);"77:   p_pixel_homogeneous = tf.concat([tf.stack([xx, yy], axis=-1),
78:                                    tf.ones([height, width, 1])], -1)
79: 
80:   p_image = tf.squeeze(tf.matmul(
81:       tf.matrix_inverse(intrinsics[tf.newaxis, tf.newaxis, :]),
82:       tf.expand_dims(p_pixel_homogeneous, -1)), -1)
83: 
84:   z = depth*tf.reduce_sum(
85:       tf.math.l2_normalize(p_image, axis=-1)*tf.constant([[[0., 0., 1.]]]),
86:       axis=-1,
87:       keepdims=True)
88:   p_camera = z*p_image
89:   # convert to OpenGL coordinate system.
90:   p_camera = p_camera*tf.constant([1., 1., -1.], shape=[1, 1, 3])
91:   p_camera_homogeneous = tf.concat(
92:       [p_camera, tf.ones(shape=[height, width, 1])], -1)
93:   # Convert camera coordinates to world coordinates."
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;90;Missed detection (in ground truth but not detected);"82:       tf.expand_dims(p_pixel_homogeneous, -1)), -1)
83: 
84:   z = depth*tf.reduce_sum(
85:       tf.math.l2_normalize(p_image, axis=-1)*tf.constant([[[0., 0., 1.]]]),
86:       axis=-1,
87:       keepdims=True)
88:   p_camera = z*p_image
89:   # convert to OpenGL coordinate system.
90:   p_camera = p_camera*tf.constant([1., 1., -1.], shape=[1, 1, 3])
91:   p_camera_homogeneous = tf.concat(
92:       [p_camera, tf.ones(shape=[height, width, 1])], -1)
93:   # Convert camera coordinates to world coordinates.
94:   p_world = tf.squeeze(
95:       tf.matmul(pose_c2w[tf.newaxis, tf.newaxis, :],
96:                 tf.expand_dims(p_camera_homogeneous, -1)), -1)
97:   return p_world
98:"
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;124;Missed detection (in ground truth but not detected);"116:       pose1_c2w[:, :3] is the rotation and pose1_c2w[:, -1] is the translation.
117:     intrinsics: [3, 3] camera's intrinsic matrix.
118: 
119:   Returns:
120:     [HEIGHT, WIDTH] two overlap masks of the two inputs respectively.
121:   """"""
122: 
123:   pose1_w2c = tf.matrix_inverse(
124:       tf.concat([pose1_c2w, tf.constant([[0., 0., 0., 1.]])], 0))[:3]
125:   pose2_w2c = tf.matrix_inverse(
126:       tf.concat([pose2_c2w, tf.constant([[0., 0., 0., 1.]])], 0))[:3]
127: 
128:   p_world1 = image_to_world_projection(depth1, intrinsics, pose1_c2w)
129:   p_image1_in_2, z1_c2 = world_to_image_projection(
130:       p_world1, intrinsics, pose2_w2c)
131: 
132:   p_world2 = image_to_world_projection(depth2, intrinsics, pose2_c2w)"
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;126;Missed detection (in ground truth but not detected);"118: 
119:   Returns:
120:     [HEIGHT, WIDTH] two overlap masks of the two inputs respectively.
121:   """"""
122: 
123:   pose1_w2c = tf.matrix_inverse(
124:       tf.concat([pose1_c2w, tf.constant([[0., 0., 0., 1.]])], 0))[:3]
125:   pose2_w2c = tf.matrix_inverse(
126:       tf.concat([pose2_c2w, tf.constant([[0., 0., 0., 1.]])], 0))[:3]
127: 
128:   p_world1 = image_to_world_projection(depth1, intrinsics, pose1_c2w)
129:   p_image1_in_2, z1_c2 = world_to_image_projection(
130:       p_world1, intrinsics, pose2_w2c)
131: 
132:   p_world2 = image_to_world_projection(depth2, intrinsics, pose2_c2w)
133:   p_image2_in_1, z2_c1 = world_to_image_projection(
134:       p_world2, intrinsics, pose1_w2c)"
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;324;Missed detection (in ground truth but not detected);"316:     pano2_depth: [HEIGHT, WIDTH, 1] the panoramic depth map of pano2_rgb.
317: 
318:   Returns:
319:     ViewPair
320:   """"""
321:   ViewPair = collections.namedtuple(
322:       'ViewPair', ['img1', 'img2', 'mask1', 'mask2', 'fov', 'r', 't'])
323: 
324:   swap_yz = tf.constant([[1., 0., 0.], [0., 0., 1.], [0., -1., 0.]],
325:                         shape=[1, 3, 3])
326:   lookat_direction1 = math_utils.random_vector_on_sphere(
327:       1, [[-math.sin(math.pi/3), math.sin(math.pi/3)], [0., 2*math.pi]])
328:   lookat_direction1 = tf.squeeze(
329:       tf.matmul(swap_yz, tf.expand_dims(lookat_direction1, -1)), -1)
330: 
331:   lookat_direction2 = math_utils.uniform_sampled_vector_within_cone(
332:       lookat_direction1, math_utils.degrees_to_radians(max_rotation))"
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;335;Missed detection (in ground truth but not detected);"327:       1, [[-math.sin(math.pi/3), math.sin(math.pi/3)], [0., 2*math.pi]])
328:   lookat_direction1 = tf.squeeze(
329:       tf.matmul(swap_yz, tf.expand_dims(lookat_direction1, -1)), -1)
330: 
331:   lookat_direction2 = math_utils.uniform_sampled_vector_within_cone(
332:       lookat_direction1, math_utils.degrees_to_radians(max_rotation))
333:   lookat_directions = tf.concat([lookat_direction1, lookat_direction2], 0)
334:   up1 = math_utils.uniform_sampled_vector_within_cone(
335:       tf.constant([[0., 0., 1.]]), math_utils.degrees_to_radians(max_tilt))
336:   up2 = math_utils.uniform_sampled_vector_within_cone(
337:       tf.constant([[0., 0., 1.]]), math_utils.degrees_to_radians(max_tilt))
338:   lookat_rotations = math_utils.lookat_matrix(
339:       tf.concat([up1, up2], 0), lookat_directions)
340:   sample_rotations = tf.matmul(
341:       tf.concat([r1, r2], 0), lookat_rotations, transpose_a=True)
342: 
343:   sampled_views = transformation.rectilinear_projection("
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;337;Missed detection (in ground truth but not detected);"329:       tf.matmul(swap_yz, tf.expand_dims(lookat_direction1, -1)), -1)
330: 
331:   lookat_direction2 = math_utils.uniform_sampled_vector_within_cone(
332:       lookat_direction1, math_utils.degrees_to_radians(max_rotation))
333:   lookat_directions = tf.concat([lookat_direction1, lookat_direction2], 0)
334:   up1 = math_utils.uniform_sampled_vector_within_cone(
335:       tf.constant([[0., 0., 1.]]), math_utils.degrees_to_radians(max_tilt))
336:   up2 = math_utils.uniform_sampled_vector_within_cone(
337:       tf.constant([[0., 0., 1.]]), math_utils.degrees_to_radians(max_tilt))
338:   lookat_rotations = math_utils.lookat_matrix(
339:       tf.concat([up1, up2], 0), lookat_directions)
340:   sample_rotations = tf.matmul(
341:       tf.concat([r1, r2], 0), lookat_rotations, transpose_a=True)
342: 
343:   sampled_views = transformation.rectilinear_projection(
344:       tf.stack([pano1_rgb, pano2_rgb], 0),
345:       [output_height, output_width],"
R3;False_Negative;True_Negative;./files/EvalID_76/dataset.py;363;Missed detection (in ground truth but not detected);"355:   if pano1_depth is not None and pano2_depth is not None:
356:     sampled_depth = transformation.rectilinear_projection(
357:         tf.stack([pano1_depth, pano2_depth], 0),
358:         [output_height, output_width],
359:         output_fov,
360:         sample_rotations)
361: 
362:     fx = output_width*0.5/math.tan(math_utils.degrees_to_radians(output_fov)/2)
363:     intrinsics = tf.constant([[fx, 0., output_width*0.5],
364:                               [0., -fx, output_height*0.5],
365:                               [0., 0., 1.]])
366:     pose1_c2w = tf.concat([lookat_rotations[0], tf.expand_dims(t1, -1)], 1)
367:     pose2_c2w = tf.concat([lookat_rotations[1], tf.expand_dims(t2, -1)], 1)
368:     mask1, mask2 = overlap_mask(sampled_depth[0],
369:                                 pose1_c2w,
370:                                 sampled_depth[1],
371:                                 pose2_c2w,"
R3;False_Negative;True_Negative;./files/EvalID_87/resize.py;203;Missed detection (in ground truth but not detected);"195:   def version_11(cls, node, **kwargs):
196:     # x, roi, scales and sizes are all in NCHW format
197:     tensor_dict = kwargs[""tensor_dict""]
198:     x = tensor_dict[node.inputs[0]]
199:     x_shape = tf_shape(x)
200:     x_dtype = x.dtype
201:     scales = tensor_dict[node.inputs[2]] if node.inputs[2] != """" else None
202:     sizes = tensor_dict[node.inputs[3]] if len(
203:         node.inputs) == 4 else tf.constant([], dtype=tf.int64)
204:     coordinate_transformation_mode = node.attrs.get(
205:         ""coordinate_transformation_mode"", ""half_pixel"")
206:     extrapolation_value = node.attrs.get(""extrapolation_value"", 0.0)
207:     mode = node.attrs.get(""mode"", ""nearest"")
208:     roi = tensor_dict[node.inputs[1]] if node.inputs[1] != """" else None
209:     roi_dtype = roi.dtype if node.inputs[1] != """" else None
210: 
211:     if mode.lower() == ""linear"":"
R3;False_Negative;True_Negative;./files/EvalID_75/project.py;54;Missed detection (in ground truth but not detected);"46:   grid = _meshgrid_abs(img_height, img_width)
47:   grid = tf.tile(tf.expand_dims(grid, 0), [batch_size, 1, 1])
48:   cam_coords = _pixel2cam(depth, grid, intrinsic_mat_inv)
49:   ones = tf.ones([batch_size, 1, img_height * img_width])
50:   cam_coords_hom = tf.concat([cam_coords, ones], axis=1)
51:   egomotion_mat = _egomotion_vec2mat(egomotion, batch_size)
52: 
53:   # Get projection matrix for target camera frame to source pixel frame
54:   hom_filler = tf.constant([0.0, 0.0, 0.0, 1.0], shape=[1, 1, 4])
55:   hom_filler = tf.tile(hom_filler, [batch_size, 1, 1])
56:   intrinsic_mat_hom = tf.concat(
57:       [intrinsic_mat, tf.zeros([batch_size, 3, 1])], axis=2)
58:   intrinsic_mat_hom = tf.concat([intrinsic_mat_hom, hom_filler], axis=1)
59:   proj_target_cam_to_source_pixel = tf.matmul(intrinsic_mat_hom, egomotion_mat)
60:   source_pixel_coords = _cam2pixel(cam_coords_hom,
61:                                    proj_target_cam_to_source_pixel)
62:   source_pixel_coords = tf.reshape(source_pixel_coords,"
R3;False_Negative;True_Negative;./files/EvalID_75/project.py;177;Missed detection (in ground truth but not detected);"169:   """"""
170:   translation = tf.slice(vec, [0, 0], [-1, 3])
171:   translation = tf.expand_dims(translation, -1)
172:   rx = tf.slice(vec, [0, 3], [-1, 1])
173:   ry = tf.slice(vec, [0, 4], [-1, 1])
174:   rz = tf.slice(vec, [0, 5], [-1, 1])
175:   rot_mat = _euler2mat(rz, ry, rx)
176:   rot_mat = tf.squeeze(rot_mat, squeeze_dims=[1])
177:   filler = tf.constant([0.0, 0.0, 0.0, 1.0], shape=[1, 1, 4])
178:   filler = tf.tile(filler, [batch_size, 1, 1])
179:   transform_mat = tf.concat([rot_mat, translation], axis=2)
180:   transform_mat = tf.concat([transform_mat, filler], axis=1)
181:   return transform_mat
182: 
183: 
184: def _bilinear_sampler(im, x, y, name='blinear_sampler'):
185:   """"""Perform bilinear sampling on im given list of x, y coordinates."
R3;False_Negative;True_Negative;./files/EvalID_75/project.py;218;Missed detection (in ground truth but not detected);"210:     # Constants.
211:     batch_size = tf.shape(im)[0]
212:     _, height, width, channels = im.get_shape().as_list()
213: 
214:     x = tf.to_float(x)
215:     y = tf.to_float(y)
216:     height_f = tf.cast(height, 'float32')
217:     width_f = tf.cast(width, 'float32')
218:     zero = tf.constant(0, dtype=tf.int32)
219:     max_y = tf.cast(tf.shape(im)[1] - 1, 'int32')
220:     max_x = tf.cast(tf.shape(im)[2] - 1, 'int32')
221: 
222:     # Scale indices from [-1, 1] to [0, width - 1] or [0, height - 1].
223:     x = (x + 1.0) * (width_f - 1.0) / 2.0
224:     y = (y + 1.0) * (height_f - 1.0) / 2.0
225: 
226:     # Compute the coordinates of the 4 pixels to sample from."
R3;False_Negative;True_Negative;./files/EvalID_97/hed.py;85;Missed detection (in ground truth but not detected);"77:         for x in range(s):
78:             for y in range(s):
79:                 ret[x, y] = (1 - abs(x / f - c)) * (1 - abs(y / f - c))
80:         return ret
81: 
82:     w = bilinear_conv_filler(filter_shape)
83:     w = np.repeat(w, ch * ch).reshape((filter_shape, filter_shape, ch, ch))
84: 
85:     weight_var = tf.constant(w, tf.float32,
86:                              shape=(filter_shape, filter_shape, ch, ch),
87:                              name='bilinear_upsample_filter')
88:     x = tf.pad(x, [[0, 0], [0, 0], [shape - 1, shape - 1], [shape - 1, shape - 1]], mode='SYMMETRIC')
89:     out_shape = tf.shape(x) * tf.constant([1, 1, shape, shape], tf.int32)
90:     deconv = tf.nn.conv2d_transpose(x, weight_var, out_shape,
91:                                     [1, 1, shape, shape], 'SAME', data_format='NCHW')
92:     edge = shape * (shape - 1)
93:     deconv = deconv[:, :, edge:-edge, edge:-edge]"
R3;False_Negative;True_Negative;./files/EvalID_97/hed.py;89;Missed detection (in ground truth but not detected);"81: 
82:     w = bilinear_conv_filler(filter_shape)
83:     w = np.repeat(w, ch * ch).reshape((filter_shape, filter_shape, ch, ch))
84: 
85:     weight_var = tf.constant(w, tf.float32,
86:                              shape=(filter_shape, filter_shape, ch, ch),
87:                              name='bilinear_upsample_filter')
88:     x = tf.pad(x, [[0, 0], [0, 0], [shape - 1, shape - 1], [shape - 1, shape - 1]], mode='SYMMETRIC')
89:     out_shape = tf.shape(x) * tf.constant([1, 1, shape, shape], tf.int32)
90:     deconv = tf.nn.conv2d_transpose(x, weight_var, out_shape,
91:                                     [1, 1, shape, shape], 'SAME', data_format='NCHW')
92:     edge = shape * (shape - 1)
93:     deconv = deconv[:, :, edge:-edge, edge:-edge]
94: 
95:     if inp_shape[2]:
96:         inp_shape[2] *= shape
97:     if inp_shape[3]:"
R3;False_Negative;True_Negative;./files/EvalID_97/hed.py;109;Missed detection (in ground truth but not detected);"101: 
102: 
103: class Model(ModelDesc):
104:     def inputs(self):
105:         return [tf.TensorSpec([None, None, None, 3], tf.float32, 'image'),
106:                 tf.TensorSpec([None, None, None], tf.int32, 'edgemap')]
107: 
108:     def build_graph(self, image, edgemap):
109:         image = image - tf.constant([104, 116, 122], dtype='float32')
110:         image = tf.transpose(image, [0, 3, 1, 2])
111:         edgemap = tf.expand_dims(edgemap, 3, name='edgemap4d')
112: 
113:         def branch(name, l, up):
114:             with tf.variable_scope(name):
115:                 l = Conv2D('convfc', l, 1, kernel_size=1, activation=tf.identity,
116:                            use_bias=True,
117:                            kernel_initializer=tf.constant_initializer())"
R3;False_Negative;True_Negative;./files/EvalID_97/hed.py;117;Missed detection (in ground truth but not detected);"109:         image = image - tf.constant([104, 116, 122], dtype='float32')
110:         image = tf.transpose(image, [0, 3, 1, 2])
111:         edgemap = tf.expand_dims(edgemap, 3, name='edgemap4d')
112: 
113:         def branch(name, l, up):
114:             with tf.variable_scope(name):
115:                 l = Conv2D('convfc', l, 1, kernel_size=1, activation=tf.identity,
116:                            use_bias=True,
117:                            kernel_initializer=tf.constant_initializer())
118:                 while up != 1:
119:                     l = CaffeBilinearUpSample('upsample{}'.format(up), l, 2)
120:                     up = up // 2
121:                 return l
122: 
123:         with argscope(Conv2D, kernel_size=3, activation=tf.nn.relu), \
124:                 argscope([Conv2D, MaxPooling], data_format='NCHW'):
125:             l = Conv2D('conv1_1', image, 64)"
R3;False_Negative;True_Negative;./files/EvalID_97/hed.py;154;Missed detection (in ground truth but not detected);"146: 
147:             l = Conv2D('conv5_1', l, 512)
148:             l = Conv2D('conv5_2', l, 512)
149:             l = Conv2D('conv5_3', l, 512)
150:             b5 = branch('branch5', l, 16)
151: 
152:             final_map = Conv2D('convfcweight',
153:                                tf.concat([b1, b2, b3, b4, b5], 1), 1, kernel_size=1,
154:                                kernel_initializer=tf.constant_initializer(0.2),
155:                                use_bias=False, activation=tf.identity)
156:         costs = []
157:         for idx, b in enumerate([b1, b2, b3, b4, b5, final_map]):
158:             b = tf.transpose(b, [0, 2, 3, 1])
159:             output = tf.nn.sigmoid(b, name='output{}'.format(idx + 1))
160:             xentropy = class_balanced_sigmoid_cross_entropy(
161:                 b, edgemap,
162:                 name='xentropy{}'.format(idx + 1))"
R3;False_Negative;True_Negative;./files/EvalID_74/FISM.py;60;Missed detection (in ground truth but not detected);"52:             else:
53:                 self.labels = tf.placeholder(tf.float32, shape=[None], name=""labels"")
54: 
55:     def _create_variables(self):
56:         with tf.name_scope(""embedding""):  # The embedding initialization is unknown now
57:             initializer = tool.get_initializer(self.init_method, self.stddev)
58:             self.c1 = tf.Variable(initializer([self.num_items, self.embedding_size]),
59:                                   name='c1', dtype=tf.float32)
60:             self.c2 = tf.constant(0.0, tf.float32, [1, self.embedding_size], name='c2')
61:             self.embedding_Q_ = tf.concat([self.c1,self.c2], 0, name='embedding_Q_')
62:             self.embedding_Q = tf.Variable(initializer([self.num_items, self.embedding_size]),
63:                                            name='embedding_Q', dtype=tf.float32)
64:             self.bias = tf.Variable(tf.zeros(self.num_items),name='bias')
65: 
66:     def _create_inference(self, user_input, item_input, num_idx):
67:         with tf.name_scope(""inference""):
68:             embedding_p = tf.reduce_sum(tf.nn.embedding_lookup(self.embedding_Q_, user_input), 1)"
R3;False_Negative;True_Negative;./files/EvalID_74/FISM.py;71;Missed detection (in ground truth but not detected);"63:                                            name='embedding_Q', dtype=tf.float32)
64:             self.bias = tf.Variable(tf.zeros(self.num_items),name='bias')
65: 
66:     def _create_inference(self, user_input, item_input, num_idx):
67:         with tf.name_scope(""inference""):
68:             embedding_p = tf.reduce_sum(tf.nn.embedding_lookup(self.embedding_Q_, user_input), 1)
69:             embedding_q = tf.nn.embedding_lookup(self.embedding_Q, item_input)
70:             bias_i = tf.nn.embedding_lookup(self.bias, item_input)
71:             coeff = tf.pow(num_idx, -tf.constant(self.alpha, tf.float32, [1]))
72:             output = coeff * tf.reduce_sum(tf.multiply(embedding_p,embedding_q), 1) + bias_i
73:         return embedding_p, embedding_q, output
74: 
75:     def _create_loss(self):
76:         with tf.name_scope(""loss""):
77:             p1, q1, self.output = self._create_inference(self.user_input, self.item_input, self.num_idx)
78:             if self.is_pairwise is True:
79:                 _, q2, output_neg = self._create_inference(self.user_input_neg, self.item_input_neg, self.num_idx_neg)"
R3;False_Negative;True_Negative;./files/EvalID_69/vpn_pixels.py;137;Missed detection (in ground truth but not detected);"129:                 self.embedding_dim, use_bias=True
130:             ),  # , kernel_regularizer=tf.keras.regularizers.l2(WEIGHT_DECAY)
131:             tf.keras.layers.ReLU(),
132:             tf.keras.layers.Dense(self.embedding_dim)
133:         ],
134:         name='action_encoder')
135: 
136:     if self.num_augmentations == 0:
137:       dummy_state = tf.constant(
138:           np.zeros(shape=[1] + list(observation_spec.shape)))
139:       self.obs_spec = list(observation_spec.shape)
140:     else:  # account for padding of +4 everywhere and then cropping out 68
141:       dummy_state = tf.constant(np.zeros(shape=[1, 68, 68, 3]))
142:       self.obs_spec = [68, 68, 3]
143: 
144:     @tf.function
145:     def init_models():"
R3;False_Negative;True_Negative;./files/EvalID_69/vpn_pixels.py;141;Missed detection (in ground truth but not detected);"133:         ],
134:         name='action_encoder')
135: 
136:     if self.num_augmentations == 0:
137:       dummy_state = tf.constant(
138:           np.zeros(shape=[1] + list(observation_spec.shape)))
139:       self.obs_spec = list(observation_spec.shape)
140:     else:  # account for padding of +4 everywhere and then cropping out 68
141:       dummy_state = tf.constant(np.zeros(shape=[1, 68, 68, 3]))
142:       self.obs_spec = [68, 68, 3]
143: 
144:     @tf.function
145:     def init_models():
146:       critic_kwargs['encoder'](dummy_state)
147:       critic_kwargs['encoder_target'](dummy_state)
148:       self.action_encoder(
149:           tf.cast(tf.one_hot([1], depth=action_dim), tf.float32))"
R3;False_Negative;True_Negative;./files/EvalID_69/vpn_pixels.py;466;Missed detection (in ground truth but not detected);"458: 
459:   @tf.function
460:   def act(self, states, data_aug=False):
461:     if data_aug and self.num_augmentations > 0:
462:       states = states[0]
463:     if self.num_augmentations > 0:
464:       # use pad of 2 to bump 64 to 68 with 2 + 64 + 2 on each side
465:       img_pad = 2
466:       paddings = tf.constant(
467:           [[0, 0], [img_pad, img_pad], [img_pad, img_pad], [0, 0]],
468:           dtype=tf.int32)
469:       states = tf.cast(
470:           tf.pad(tf.cast(states * 255., tf.int32), paddings, 'SYMMETRIC'),
471:           tf.float32) / 255.
472: 
473:     q1, q2 = self.critic(states, stop_grad_features=True, actions=None)
474:     q = tf.minimum(q1, q2)"
